@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
10717,'2018/09/27 11:57:08:426',13,-0.059165,0.389277,0.028369,0.236638,0.192977,0.321555,0.268969,0.266403,0.265651,0.176558,0.216572,0.193088,0.000524,0.018538,0.022811,0.433333,0,0,0,1,0,0,0,0,0,0
10718,'2018/09/27 11:57:08:483',13,-0.006616,0.340024,0.096321,0.223669,0.16463,0.244306,0.184279,0.229653,0.258996,0.204828,0.217454,0.219565,0.00037,0.007307,0.022924,0.4,0,0,0,1,0,0,0,0,0,0
10719,'2018/09/27 11:57:08:530',13,0.060267,0.394792,0.186987,0.164764,0.220881,0.219269,0.105277,0.20914,0.220807,0.1136,0.231814,0.2417,0.000122,0.004539,0.022961,0.4,0,0,0,1,0,0,0,0,0,0
10720,'2018/09/27 11:57:08:577',13,0.186572,0.310791,0.191691,0.15028,0.338729,0.333487,0.191064,0.219339,0.262131,0.137427,0.174286,0.241343,0.000041,0.002836,0.022977,0.4,0,0,0,1,0,0,0,0,0,0
10721,'2018/09/27 11:57:08:623',13,0.363759,0.225695,0.213898,0.195407,0.333136,0.308356,0.174212,0.220942,0.217006,0.133125,0.216096,0.265521,0.000018,0.001629,0.022971,0.4,0,0,0,1,0,0,0,0,0,0
10722,'2018/09/27 11:57:08:681',13,0.337691,0.224728,0.23582,0.253148,0.356848,0.318313,0.24071,0.276775,0.231852,0.147099,0.200516,0.262057,0.000008,0.001429,0.022934,0.4,0,0,0,1,0,0,0,0,0,0
10723,'2018/09/27 11:57:08:730',13,0.566982,0.259812,0.177704,0.231489,0.282489,0.288407,0.27522,0.257451,0.234862,0.225114,0.250101,0.297736,0.000007,0.001033,0.022761,0.366667,0,0,0,1,0,0,0,0,0,0
10724,'2018/09/27 11:57:08:774',13,0.460711,0.219811,0.236757,0.282007,0.279458,0.301913,0.328145,0.29011,0.240176,0.252378,0.271966,0.23275,0.000004,0.001051,0.022663,0.366667,0,0,0,1,0,0,0,0,0,0
10725,'2018/09/27 11:57:08:832',13,0.193671,0.375124,0.134045,0.167756,0.191074,0.226667,0.221692,0.176749,0.257892,0.24211,0.25393,0.259556,0.000072,0.020331,0.022649,0.4,0,0,0,1,0,0,0,0,0,0
10726,'2018/09/27 11:57:08:878',13,-0.041075,0.362042,0.079324,0.230089,0.152684,0.152197,0.139568,0.19939,0.203273,0.22636,0.225226,0.230069,0.000875,0.01947,0.022696,0.366667,0,0,0,1,0,0,0,0,0,0
10727,'2018/09/27 11:57:08:924',13,-0.104311,0.278932,0.089074,0.196159,0.134429,0.22937,0.153838,0.194208,0.18948,0.21349,0.166983,0.299805,0.000847,0.017641,0.022806,0.4,0,0,0,1,0,0,0,0,0,0
10728,'2018/09/27 11:57:08:983',13,0.112301,0.211902,0.02762,0.126583,0.148467,0.367586,0.225089,0.225919,0.290157,0.260728,0.139196,0.185576,0.000531,0.012491,0.022712,0.4,0,0,0,1,0,0,0,0,0,0
10729,'2018/09/27 11:57:09:030',13,-0.068617,0.309229,0.031224,0.115202,0.159755,0.272773,0.217205,0.236948,0.233577,0.175099,0.210495,0.242405,0.00102,0.016955,0.022855,0.4,0,0,0,1,0,0,0,0,0,0
10730,'2018/09/27 11:57:09:076',13,-0.073976,0.298961,0.075793,0.19274,0.140269,0.256754,0.179363,0.211644,0.247801,0.216541,0.164571,0.198215,0.000404,0.00539,0.022758,0.4,0,0,0,1,0,0,0,0,0,0
10731,'2018/09/27 11:57:09:134',13,-0.184963,0.255561,0.058003,0.179661,0.120249,0.256878,0.236999,0.227515,0.209288,0.194803,0.159423,0.209893,0.000368,0.007876,0.022717,0.433333,0,0,0,1,0,0,0,0,0,0
10732,'2018/09/27 11:57:09:180',13,-0.01002,0.406125,0.0216,0.174429,0.171918,0.239797,0.197138,0.255833,0.286466,0.222125,0.195849,0.177126,0.000235,0.013401,0.022613,0.433333,0,0,0,1,0,0,0,0,0,0
10733,'2018/09/27 11:57:09:227',13,-0.02242,0.371275,0.056915,0.141518,0.15558,0.204061,0.22593,0.231071,0.255466,0.208068,0.2565,0.219397,0.000251,0.005432,0.022632,0.4,0,0,0,1,0,0,0,0,0,0
10734,'2018/09/27 11:57:09:273',13,-0.006554,0.444461,0.14448,0.238308,0.255319,0.258658,0.235516,0.179904,0.181104,0.183403,0.19556,0.211246,0.000143,0.004631,0.022452,0.366667,0,0,0,1,0,0,0,0,0,0
10735,'2018/09/27 11:57:09:331',13,0.023673,0.333602,0.136944,0.160672,0.297562,0.241099,0.176919,0.219574,0.237898,0.136274,0.225457,0.22045,0.000075,0.004043,0.022358,0.366667,0,0,0,1,0,0,0,0,0,0
10736,'2018/09/27 11:57:09:378',13,0.264904,0.401278,0.164842,0.215765,0.178988,0.354012,0.223687,0.172997,0.217683,0.193694,0.179734,0.188009,0.000027,0.001875,0.022229,0.366667,0,0,0,1,0,0,0,0,0,0
10737,'2018/09/27 11:57:09:424',13,0.162273,0.392135,0.143204,0.147264,0.240117,0.231221,0.287835,0.261868,0.277643,0.231516,0.198567,0.226481,0.000024,0.00328,0.02203,0.333333,0,0,0,1,0,0,0,0,0,0
10738,'2018/09/27 11:57:09:482',13,-0.027931,0.288147,0.011452,0.089672,0.153218,0.258961,0.21784,0.274793,0.226299,0.228182,0.20592,0.260462,0.000227,0.004461,0.021965,0.366667,0,0,0,1,0,0,0,0,0,0
10739,'2018/09/27 11:57:09:528',13,-0.035507,0.33622,0.03065,0.198687,0.198327,0.242675,0.15678,0.205038,0.272657,0.178674,0.20456,0.233453,0.000185,0.010422,0.021898,0.333333,0,0,0,1,0,0,0,0,0,0
10740,'2018/09/27 11:57:09:575',13,-0.124404,0.292497,0.038908,0.192438,0.206529,0.281835,0.211757,0.227831,0.244956,0.219494,0.168067,0.242444,0.000192,0.00643,0.021856,0.333333,0,0,0,1,0,0,0,0,0,0
10741,'2018/09/27 11:57:09:633',13,-0.079255,0.347638,0.109417,0.177132,0.187876,0.296144,0.147149,0.193559,0.279299,0.265351,0.161534,0.283067,0.000157,0.005775,0.021761,0.333333,0,0,0,1,0,0,0,0,0,0
10742,'2018/09/27 11:57:09:679',13,0.016605,0.22911,0.147904,0.188123,0.254055,0.240138,0.192855,0.14514,0.269647,0.210069,0.152241,0.240691,0.000077,0.002371,0.021654,0.333333,0,0,0,1,0,0,0,0,0,0
10743,'2018/09/27 11:57:09:726',13,0.225027,0.136147,0.195814,0.217096,0.306177,0.295547,0.253423,0.240764,0.246764,0.231013,0.22367,0.301805,0.000036,0.002086,0.021489,0.3,0,0,0,1,0,0,0,0,0,0
10744,'2018/09/27 11:57:09:772',13,0.260119,0.265223,0.200138,0.121743,0.311409,0.317766,0.188977,0.19159,0.216952,0.179082,0.172574,0.273897,0.000016,0.001768,0.021338,0.3,0,0,0,1,0,0,0,0,0,0
10745,'2018/09/27 11:57:09:831',13,0.358728,0.20779,0.235684,0.226729,0.304123,0.317342,0.233159,0.221729,0.209946,0.185064,0.279133,0.349406,0.000012,0.000988,0.021255,0.266667,0,0,0,1,0,0,0,0,0,0
10746,'2018/09/27 11:57:09:878',13,0.21872,0.310808,0.184618,0.155067,0.277107,0.230297,0.090546,0.198326,0.286257,0.103931,0.216507,0.278993,0.000011,0.001635,0.021153,0.266667,0,0,0,1,0,0,0,0,0,0
10747,'2018/09/27 11:57:09:923',13,0.098641,0.463532,0.052355,0.150819,0.172546,0.119242,0.078148,0.242453,0.150544,0.17202,0.199541,0.23946,0.000291,0.009083,0.021019,0.3,0,0,0,1,0,0,0,0,0,0
10748,'2018/09/27 11:57:09:981',13,0.036005,0.303686,0.070519,0.24833,0.232619,0.211517,0.23046,0.241259,0.299012,0.251328,0.160355,0.15476,0.000242,0.00757,0.021031,0.3,0,0,0,1,0,0,0,0,0,0
10749,'2018/09/27 11:57:10:028',13,0.203724,0.09016,0.186671,0.121348,0.175456,0.220452,0.204518,0.253063,0.295499,0.266106,0.240265,0.257669,0.000086,0.005364,0.02095,0.3,0,0,0,1,0,0,0,0,0,0
10750,'2018/09/27 11:57:10:074',13,0.024753,0.21262,0.109658,0.176233,0.272649,0.235451,0.288257,0.203582,0.219775,0.24297,0.164805,0.216017,0.00005,0.003494,0.020948,0.266667,0,0,0,1,0,0,0,0,0,0
10751,'2018/09/27 11:57:10:132',13,0.115784,0.067963,0.151306,0.152888,0.204395,0.233788,0.257334,0.227695,0.238695,0.265222,0.20285,0.20225,0.000025,0.001444,0.020936,0.266667,0,0,0,1,0,0,0,0,0,0
10752,'2018/09/27 11:57:10:178',13,0.165914,0.308288,0.182767,0.137772,0.222801,0.231383,0.32576,0.294428,0.263012,0.229885,0.17941,0.230815,0.000014,0.00211,0.020894,0.266667,0,0,0,1,0,0,0,0,0,0
10753,'2018/09/27 11:57:10:226',13,0.191148,0.337454,0.130637,0.285863,0.122278,0.302523,0.267631,0.207855,0.354701,0.274169,0.191584,0.251624,0.000012,0.001254,0.020834,0.266667,0,0,0,1,0,0,0,0,0,0
10754,'2018/09/27 11:57:10:283',13,0.461364,0.222858,0.26582,0.307639,0.258715,0.208938,0.201135,0.216352,0.234268,0.23885,0.234712,0.244003,0.000005,0.000801,0.020773,0.266667,0,0,0,1,0,0,0,0,0,0
10755,'2018/09/27 11:57:10:329',13,0.419249,0.237171,0.256813,0.2736,0.278012,0.243954,0.231373,0.283462,0.286376,0.245165,0.253943,0.25571,0.000005,0.001047,0.020714,0.266667,0,0,0,1,0,0,0,0,0,0
10756,'2018/09/27 11:57:10:376',13,0.450482,0.273975,0.328929,0.291637,0.185381,0.155833,0.18768,0.228297,0.271252,0.293556,0.278959,0.256751,0.000007,0.002694,0.020613,0.233333,0,0,0,1,0,0,0,0,0,0
10757,'2018/09/27 11:57:10:423',13,0.375092,0.176722,0.232066,0.252254,0.251203,0.284417,0.318535,0.293036,0.228045,0.220655,0.241328,0.209312,0.000006,0.001133,0.019288,0.2,0,0,0,1,0,0,0,0,0,0
10758,'2018/09/27 11:57:10:480',13,0.553649,0.298378,0.215599,0.248244,0.278362,0.259428,0.22654,0.220824,0.241739,0.264408,0.273753,0.272507,0.000003,0.001371,0.018274,0.2,0,0,0,1,0,0,0,0,0,0
10759,'2018/09/27 11:57:10:527',13,0.117465,0.389362,0.128909,0.168016,0.250723,0.137865,0.187086,0.182225,0.168214,0.175129,0.198746,0.169224,0.000032,0.005226,0.017619,0.2,0,0,0,1,0,0,0,0,0,0
10760,'2018/09/27 11:57:10:573',13,0.236144,0.135966,0.202547,0.120869,0.169775,0.184688,0.173609,0.252821,0.276948,0.246598,0.228965,0.207551,0.00007,0.003834,0.017174,0.2,0,0,0,1,0,0,0,0,0,0
10761,'2018/09/27 11:57:10:631',13,0.362213,0.099556,0.174681,0.272068,0.245168,0.173418,0.213713,0.30717,0.280032,0.214793,0.235379,0.243938,0.000018,0.001101,0.016536,0.2,0,0,0,1,0,0,0,0,0,0
10762,'2018/09/27 11:57:10:678',13,0.485538,0.173627,0.132699,0.214292,0.261743,0.261979,0.26438,0.287807,0.3217,0.339995,0.310965,0.242492,0.000005,0.001273,0.016012,0.2,0,0,0,1,0,0,0,0,0,0
10763,'2018/09/27 11:57:10:725',13,0.537167,0.292297,0.213753,0.252878,0.291288,0.274105,0.233674,0.213979,0.212785,0.204244,0.190269,0.203664,0.000003,0.00104,0.015637,0.2,0,0,0,1,0,0,0,0,0,0
10764,'2018/09/27 11:57:10:782',13,0.499961,0.334566,0.241288,0.218076,0.222095,0.225438,0.232851,0.253788,0.275866,0.276584,0.255,0.237879,0.000001,0.000551,0.015267,0.2,0,0,0,1,0,0,0,0,0,0
10765,'2018/09/27 11:57:10:829',13,0.495851,0.394154,0.311748,0.267028,0.256532,0.264222,0.275277,0.283771,0.290582,0.296472,0.298313,0.291887,0.000001,0.000483,0.014844,0.166667,0,0,0,1,0,0,0,0,0,0
10766,'2018/09/27 11:57:10:876',13,0.464495,0.417496,0.370631,0.334395,0.314196,0.309268,0.313982,0.320733,0.323053,0.317689,0.305051,0.288182,0.000001,0.000538,0.01439,0.166667,0,0,0,1,0,0,0,0,0,0
10767,'2018/09/27 11:57:10:933',13,0.498058,0.455868,0.410198,0.369064,0.337444,0.316329,0.303323,0.294361,0.285761,0.275714,0.264684,0.254679,0.000001,0.000741,0.013938,0.133333,0,0,0,1,0,0,0,0,0,0
10768,'2018/09/27 11:57:10:980',13,0.454376,0.416524,0.372964,0.330646,0.295637,0.271958,0.260954,0.261287,0.269548,0.281258,0.292025,0.298539,0.000001,0.000245,0.013683,0.133333,0,0,0,1,0,0,0,0,0,0
10769,'2018/09/27 11:57:11:026',13,0.466712,0.439141,0.406023,0.371433,0.339007,0.311331,0.289639,0.273869,0.263018,0.25566,0.250475,0.246623,0.000001,0.000505,0.013503,0.133333,0,0,0,1,0,0,0,0,0,0
10770,'2018/09/27 11:57:11:073',13,0.494837,0.455588,0.409514,0.363302,0.322988,0.292883,0.274925,0.268574,0.271239,0.279085,0.288009,0.294546,0,0.000654,0.01319,0.133333,0,0,0,1,0,0,0,0,0,0
10771,'2018/09/27 11:57:11:130',13,0.438622,0.414598,0.38549,0.354763,0.325669,0.300787,0.281746,0.269168,0.262764,0.26154,0.264033,0.268556,0.000001,0.000313,0.012957,0.1,0,0,0,1,0,0,0,0,0,0
10772,'2018/09/27 11:57:11:177',13,0.443354,0.432575,0.418227,0.400996,0.381691,0.361193,0.340407,0.320204,0.301377,0.284599,0.270388,0.259088,0.000001,0.000351,0.012744,0.066667,0,0,0,1,0,0,0,0,0,0
10773,'2018/09/27 11:57:24:878',14,0.85135,0.491051,0.419909,0.264584,0.272372,0.28248,0.217959,0.201446,0.229698,0.236136,0.220412,0.221898,0.662507,0.771004,0.137031,0,0,0,0,0,1,0,0,0,0,0
10774,'2018/09/27 11:57:24:923',14,1.129784,0.436039,0.287488,0.345549,0.324556,0.259922,0.24645,0.257542,0.249244,0.234728,0.223394,0.201039,1,0.542727,0.14863,0,0,0,0,0,1,0,0,0,0,0
10775,'2018/09/27 11:57:24:981',14,1.253176,0.548931,0.236846,0.252843,0.337312,0.332323,0.268465,0.233524,0.243776,0.253176,0.231416,0.192979,0.835914,0.453272,0.157161,0,0,0,0,0,1,0,0,0,0,0
10776,'2018/09/27 11:57:25:029',14,1.263607,0.645203,0.298056,0.240463,0.303646,0.327261,0.28228,0.233764,0.229794,0.24989,0.246813,0.207924,0.525836,0.363735,0.164128,0,0,0,0,0,1,0,0,0,0,0
10777,'2018/09/27 11:57:25:074',14,1.277382,0.666934,0.29585,0.214683,0.286299,0.341112,0.309787,0.234596,0.187387,0.192884,0.220925,0.230659,0.328866,0.227139,0.169294,0,0,0,0,0,1,0,0,0,0,0
10778,'2018/09/27 11:57:25:132',14,1.260582,0.715853,0.353415,0.229463,0.24813,0.278755,0.260724,0.217005,0.194469,0.206462,0.228044,0.230759,0.198902,0.207734,0.173611,0,0,0,0,0,1,0,0,0,0,0
10779,'2018/09/27 11:57:25:179',14,1.268375,0.752799,0.362159,0.188786,0.194419,0.265993,0.303456,0.275887,0.216093,0.173239,0.168754,0.187443,0.122565,0.137925,0.176794,0,0,0,0,0,1,0,0,0,0,0
10780,'2018/09/27 11:57:25:225',14,1.246524,0.778793,0.396125,0.194043,0.165256,0.227497,0.286202,0.289113,0.242081,0.185455,0.155743,0.161391,0.071632,0.127338,0.17919,0,0,0,0,0,1,0,0,0,0,0
10781,'2018/09/27 11:57:25:283',14,0.826918,0.474476,0.419116,0.201191,0.213456,0.267021,0.181791,0.17095,0.230997,0.268663,0.274919,0.237172,0.620642,0.573851,0.18636,0,0,0,0,0,1,0,0,0,0,0
10782,'2018/09/27 11:57:25:330',14,1.10054,0.430544,0.296234,0.286414,0.239625,0.234947,0.255729,0.245035,0.224463,0.21559,0.220909,0.253015,1,0.44645,0.196723,0,0,0,0,0,1,0,0,0,0,0
10783,'2018/09/27 11:57:25:376',14,1.208257,0.477571,0.222616,0.268695,0.311836,0.268569,0.231739,0.244719,0.252917,0.224837,0.200724,0.21253,0.739583,0.309825,0.20508,0,0,0,0,0,1,0,0,0,0,0
10784,'2018/09/27 11:57:25:423',14,1.238919,0.504424,0.181429,0.197046,0.284422,0.289506,0.243639,0.222945,0.235409,0.246902,0.24561,0.241226,0.473608,0.307553,0.211516,0,0,0,0,0,1,0,0,0,0,0
10785,'2018/09/27 11:57:25:480',14,1.28204,0.588011,0.198996,0.147973,0.252079,0.318175,0.287257,0.219185,0.187256,0.20611,0.240784,0.254774,0.290203,0.200418,0.216604,0,0,0,0,0,1,0,0,0,0,0
10786,'2018/09/27 11:57:25:528',14,1.261623,0.61185,0.219731,0.148278,0.252788,0.340159,0.31997,0.232408,0.165323,0.161526,0.197285,0.226875,0.200692,0.602141,0.22122,0,0,0,0,0,1,0,0,0,0,0
10787,'2018/09/27 11:57:25:573',14,1.085805,0.451176,0.314364,0.298399,0.256481,0.258917,0.262498,0.210973,0.180793,0.204833,0.20453,0.176345,0.443235,0.458048,0.227786,0,0,0,0,0,1,0,0,0,0,0
10788,'2018/09/27 11:57:25:631',14,1.196711,0.493786,0.210775,0.224008,0.283996,0.288003,0.268468,0.261356,0.259453,0.245665,0.22225,0.208958,0.263095,0.206244,0.232257,0,0,0,0,0,1,0,0,0,0,0
10789,'2018/09/27 11:57:25:679',14,1.267862,0.612059,0.258762,0.197664,0.244733,0.262397,0.24482,0.239658,0.254361,0.255886,0.226956,0.189394,0.161211,0.156532,0.235514,0,0,0,0,0,1,0,0,0,0,0
10790,'2018/09/27 11:57:25:725',14,1.22731,0.615597,0.236758,0.1345,0.186717,0.254603,0.278967,0.268375,0.244066,0.216585,0.195668,0.192752,0.109904,0.156985,0.238285,0,0,0,0,0,1,0,0,0,0,0
10791,'2018/09/27 11:57:25:782',14,0.688032,0.55675,0.348919,0.236511,0.219473,0.218237,0.291722,0.20945,0.174758,0.203748,0.178479,0.159774,0.296964,0.866279,0.243828,0.033333,0,0,0,0,1,0,0,0,0,0
10792,'2018/09/27 11:57:25:829',14,0.825,0.577708,0.249444,0.268857,0.161899,0.148862,0.211031,0.165414,0.150773,0.160935,0.150721,0.195919,1,0.307563,0.254382,0.033333,0,0,0,0,1,0,0,0,0,0
10793,'2018/09/27 11:57:25:875',14,0.956406,0.353334,0.24963,0.176272,0.12558,0.19213,0.230285,0.181652,0.150093,0.162399,0.187275,0.220249,0.238085,0.106152,0.256875,0.033333,0,0,0,0,1,0,0,0,0,0
10794,'2018/09/27 11:57:25:933',14,1.042632,0.331208,0.120911,0.17851,0.216579,0.197816,0.1977,0.214465,0.206473,0.186804,0.193114,0.22188,0.054169,0.104609,0.258628,0.033333,0,0,0,0,1,0,0,0,0,0
10795,'2018/09/27 11:57:25:980',14,1.060456,0.368374,0.095725,0.138478,0.216685,0.197857,0.144611,0.137071,0.157694,0.153879,0.132447,0.142724,0.031055,0.100876,0.260128,0.033333,0,0,0,0,1,0,0,0,0,0
10796,'2018/09/27 11:57:26:026',14,1.048411,0.465292,0.201838,0.217838,0.244448,0.191321,0.18241,0.17588,0.199924,0.152399,0.055164,0.149897,0.274204,0.600512,0.26514,0.033333,0,0,0,0,1,0,0,0,0,0
10797,'2018/09/27 11:57:26:073',14,1.135673,0.447886,0.182311,0.18325,0.194054,0.15741,0.148456,0.173312,0.160463,0.097609,0.062746,0.109498,0.596248,0.175068,0.271742,0.033333,0,0,0,0,1,0,0,0,0,0
10798,'2018/09/27 11:57:26:131',14,1.043616,0.368136,0.095021,0.106731,0.151468,0.138271,0.124966,0.141222,0.14425,0.120333,0.12224,0.179014,0.107739,0.061859,0.273511,0.033333,0,0,0,0,1,0,0,0,0,0
10799,'2018/09/27 11:57:26:178',14,1.108842,0.450814,0.083653,0.00981,0.074077,0.148535,0.190207,0.194507,0.168938,0.146746,0.168852,0.229775,0.0304,0.047894,0.274831,0.033333,0,0,0,0,1,0,0,0,0,0
10800,'2018/09/27 11:57:26:224',14,1.091972,0.45713,0.074889,-0.007263,0.0772,0.171336,0.205441,0.194855,0.179947,0.184559,0.210191,0.242593,0.016088,0.055252,0.27588,0.033333,0,0,0,0,1,0,0,0,0,0
10801,'2018/09/27 11:57:26:281',14,1.06999,0.446819,0.085837,0.018588,0.107163,0.198431,0.224893,0.20731,0.194206,0.205583,0.228647,0.247658,0.230097,0.656718,0.280027,0.066667,0,0,0,0,1,0,0,0,0,0
10802,'2018/09/27 11:57:26:328',14,0.929419,0.318082,0.374226,0.387463,0.247774,0.216545,0.264917,0.252309,0.222242,0.236614,0.252018,0.230111,1,0.673961,0.290743,0.066667,0,0,0,0,1,0,0,0,0,0
10803,'2018/09/27 11:57:26:375',14,1.141368,0.40835,0.249933,0.3202,0.281833,0.182679,0.190256,0.274088,0.299105,0.250276,0.209753,0.205572,0.801766,0.387795,0.299523,0.066667,0,0,0,0,1,0,0,0,0,0
10804,'2018/09/27 11:57:26:433',14,1.258145,0.518986,0.189753,0.19842,0.275549,0.269396,0.222949,0.217878,0.244744,0.244153,0.208939,0.190292,0.527378,0.390935,0.306126,0.066667,0,0,0,0,1,0,0,0,0,0
10805,'2018/09/27 11:57:26:479',14,1.270913,0.563606,0.198373,0.170588,0.259784,0.284832,0.237023,0.202587,0.219574,0.243126,0.226702,0.18981,0.32159,0.349191,0.311548,0.066667,0,0,0,0,1,0,0,0,0,0
10806,'2018/09/27 11:57:26:525',14,1.276039,0.590966,0.191426,0.117884,0.206458,0.278802,0.274735,0.23757,0.220447,0.228677,0.235598,0.224323,0.20172,0.236346,0.315556,0.066667,0,0,0,0,1,0,0,0,0,0
10807,'2018/09/27 11:57:26:584',14,1.102932,0.513266,0.350166,0.295077,0.196326,0.176358,0.267407,0.329564,0.294578,0.236533,0.220197,0.236651,0.491343,0.385271,0.322169,0.066667,0,0,0,0,1,0,0,0,0,0
10808,'2018/09/27 11:57:26:630',14,1.200877,0.594967,0.322474,0.25276,0.247496,0.274458,0.294566,0.260027,0.201442,0.180683,0.193277,0.206146,0.302254,0.332603,0.327315,0.066667,0,0,0,0,1,0,0,0,0,0
10809,'2018/09/27 11:57:26:677',14,1.239166,0.646261,0.297789,0.176496,0.176353,0.2216,0.267788,0.286049,0.27243,0.243628,0.218897,0.210264,0.179216,0.205868,0.330711,0.066667,0,0,0,0,1,0,0,0,0,0
10810,'2018/09/27 11:57:26:723',14,1.306152,0.717319,0.326108,0.171523,0.170118,0.220115,0.255996,0.260021,0.247596,0.234358,0.218593,0.198686,0.219485,0.441692,0.334282,0.066667,0,0,0,0,1,0,0,0,0,0
10811,'2018/09/27 11:57:26:781',14,1.148172,0.633434,0.396994,0.255413,0.165938,0.19153,0.259184,0.253708,0.209305,0.205726,0.211653,0.178118,0.342722,0.175065,0.338718,0.066667,0,0,0,0,1,0,0,0,0,0
10812,'2018/09/27 11:57:26:828',14,1.152551,0.59836,0.263731,0.14249,0.138612,0.184078,0.235338,0.250508,0.22313,0.197039,0.207127,0.230695,0.081976,0.13891,0.339622,0.066667,0,0,0,0,1,0,0,0,0,0
10813,'2018/09/27 11:57:26:874',14,1.191757,0.63818,0.270348,0.133766,0.146181,0.208589,0.262782,0.282098,0.258265,0.210179,0.178396,0.186662,0.027049,0.081122,0.340144,0.033333,0,0,0,0,1,0,0,0,0,0
10814,'2018/09/27 11:57:26:932',14,0.999658,0.588185,0.348223,0.18459,0.123219,0.145188,0.244412,0.243898,0.153368,0.084317,0.099292,0.146622,0.287688,0.504171,0.343788,0.033333,0,0,0,0,1,0,0,0,0,0
10815,'2018/09/27 11:57:26:979',14,1.080171,0.467405,0.192878,0.124805,0.098719,0.098306,0.135923,0.158704,0.140203,0.135657,0.176812,0.20596,0.371263,0.140424,0.347912,0.033333,0,0,0,0,1,0,0,0,0,0
10816,'2018/09/27 11:57:27:024',14,1.101301,0.513105,0.20564,0.12151,0.116693,0.131852,0.161604,0.178276,0.160736,0.143451,0.169516,0.219075,0.06437,0.066026,0.34745,0.033333,0,0,0,0,1,0,0,0,0,0
10817,'2018/09/27 11:57:27:083',14,1.121445,0.557115,0.203946,0.08376,0.108172,0.174094,0.206295,0.186256,0.154606,0.157552,0.193814,0.227614,0.197301,0.615063,0.348917,0.066667,0,0,0,0,1,0,0,0,0,0
10818,'2018/09/27 11:57:27:129',14,1.032943,0.485958,0.401845,0.289026,0.194539,0.249606,0.294998,0.270723,0.273061,0.27789,0.240576,0.217367,1,0.553637,0.358944,0.066667,0,0,0,0,1,0,0,0,0,0
10819,'2018/09/27 11:57:27:176',14,1.166893,0.500948,0.306897,0.334908,0.318215,0.261257,0.25498,0.272382,0.248578,0.206657,0.19828,0.208551,0.880134,0.33658,0.366169,0.066667,0,0,0,0,1,0,0,0,0,0
10820,'2018/09/27 11:57:27:234',14,1.265845,0.621987,0.298086,0.234909,0.24313,0.235479,0.237913,0.263717,0.27212,0.241152,0.206897,0.205567,0.571605,0.37031,0.37127,0.066667,0,0,0,0,1,0,0,0,0,0
10821,'2018/09/27 11:57:27:280',14,1.108046,0.608466,0.389871,0.261035,0.208058,0.224765,0.271432,0.258983,0.190939,0.17199,0.217763,0.197184,0.443606,0.452019,0.376203,0.066667,0,0,0,0,1,0,0,0,0,0
10822,'2018/09/27 11:57:27:327',14,1.276813,0.669763,0.328503,0.250953,0.287249,0.319023,0.321336,0.310568,0.293393,0.26734,0.235017,0.202732,0.428731,0.284789,0.379704,0.066667,0,0,0,0,1,0,0,0,0,0
10823,'2018/09/27 11:57:27:373',14,1.279682,0.703959,0.317668,0.196732,0.250991,0.330954,0.34344,0.290008,0.223746,0.185465,0.177416,0.181278,0.272603,0.171426,0.381407,0.066667,0,0,0,0,1,0,0,0,0,0
10824,'2018/09/27 11:57:27:431',14,1.310212,0.736938,0.325727,0.16682,0.196688,0.280975,0.319437,0.295046,0.248831,0.222348,0.222448,0.228741,0.141002,0.107119,0.382416,0.066667,0,0,0,0,1,0,0,0,0,0
10825,'2018/09/27 11:57:27:479',14,0.73367,0.365766,0.383411,0.242343,0.256995,0.308009,0.269268,0.223086,0.216362,0.2678,0.275505,0.222086,1,0.770783,0.392074,0.1,0,0,0,0,1,0,0,0,0,0
10826,'2018/09/27 11:57:27:524',14,1.045991,0.370326,0.288436,0.287178,0.257334,0.300244,0.317259,0.236858,0.17388,0.199272,0.245048,0.243639,1,0.571674,0.402201,0.1,0,0,0,0,1,0,0,0,0,0
10827,'2018/09/27 11:57:27:582',14,1.183561,0.416279,0.204302,0.252657,0.270978,0.255804,0.269583,0.276736,0.249799,0.232697,0.245732,0.249571,1,0.45051,0.409835,0.1,0,0,0,0,1,0,0,0,0,0
10828,'2018/09/27 11:57:27:628',14,1.249645,0.485959,0.153081,0.175619,0.280247,0.304853,0.269921,0.247047,0.25127,0.25284,0.231654,0.197143,0.681776,0.316921,0.414832,0.1,0,0,0,0,1,0,0,0,0,0
