@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs_nn-1 numeric
@attribute inputs_nn-2 numeric
@attribute inputs_nn-3 numeric
@attribute inputs_nn-4 numeric
@attribute inputs_nn-5 numeric
@attribute inputs_nn-6 numeric
@attribute inputs_nn-7 numeric
@attribute inputs_nn-8 numeric
@attribute inputs_nn-9 numeric
@attribute inputs_nn-10 numeric
@attribute inputs_nn-11 numeric
@attribute inputs_nn-12 numeric
@attribute inputs_nn-13 numeric
@attribute inputs_nn-14 numeric
@attribute inputs_nn-15 numeric
@attribute inputs_nn-16 numeric
@attribute outputs_nn-1 numeric
@attribute outputs_nn-2 numeric
@attribute outputs_nn-3 numeric
@attribute outputs_nn-4 numeric
@attribute outputs_nn-5 numeric
@attribute outputs_nn-6 numeric
@attribute outputs_nn-7 numeric
@attribute outputs_nn-8 numeric
@attribute outputs_nn-9 numeric
@attribute outputs_nn-10 numeric

@data
26388,'2018/10/03 20:13:50:921',28,0.491328,0.468651,0.439924,0.407711,0.37473,0.343534,0.316227,0.294259,0.278311,0.268298,0.263467,0.262583,0.000004,0.000682,0.001561,0,1,0,0,0,0,0,0,0,0,0
26389,'2018/10/03 20:13:50:968',28,0.518247,0.489524,0.453883,0.415066,0.376852,0.34254,0.314536,0.2941,0.281301,0.275157,0.273935,0.275537,0.000005,0.00071,0.001565,0,1,0,0,0,0,0,0,0,0,0
26390,'2018/10/03 20:13:51:026',28,0.454912,0.434856,0.411532,0.38804,0.366661,0.348463,0.33337,0.32062,0.309392,0.299344,0.290826,0.284707,0.000006,0.000867,0.001589,0,1,0,0,0,0,0,0,0,0,0
26391,'2018/10/03 20:13:51:072',28,0.446343,0.429032,0.407766,0.384489,0.360715,0.337394,0.315052,0.294081,0.275,0.258538,0.245484,0.236376,0.000002,0.000876,0.001577,0,1,0,0,0,0,0,0,0,0,0
26392,'2018/10/03 20:13:51:119',28,0.466981,0.438896,0.404103,0.366371,0.329603,0.297316,0.272201,0.255812,0.248425,0.24909,0.255854,0.266115,0.000001,0.000458,0.001569,0,1,0,0,0,0,0,0,0,0,0
26393,'2018/10/03 20:13:51:177',28,0.447158,0.432108,0.413451,0.393146,0.373154,0.35515,0.340304,0.329141,0.321527,0.316755,0.313724,0.311173,0.000001,0.000625,0.001566,0,1,0,0,0,0,0,0,0,0,0
26394,'2018/10/03 20:13:51:224',28,0.458177,0.431978,0.401805,0.371997,0.345826,0.324853,0.308867,0.296372,0.285417,0.274448,0.262901,0.251329,0.000001,0.000473,0.001571,0,1,0,0,0,0,0,0,0,0,0
26395,'2018/10/03 20:13:51:270',28,0.458869,0.437079,0.409941,0.380251,0.350892,0.324458,0.302941,0.287519,0.278477,0.275262,0.276649,0.280995,0.000002,0.000433,0.001571,0,1,0,0,0,0,0,0,0,0,0
26396,'2018/10/03 20:13:51:316',28,0.469597,0.446078,0.417686,0.38781,0.359542,0.335228,0.31625,0.303031,0.295193,0.29179,0.291525,0.292952,0.000003,0.000957,0.00158,0,1,0,0,0,0,0,0,0,0,0
26397,'2018/10/03 20:13:51:374',28,0.47736,0.456328,0.429955,0.400813,0.37158,0.3447,0.322094,0.30495,0.29363,0.287699,0.28606,0.287178,0.000003,0.00066,0.001596,0,1,0,0,0,0,0,0,0,0,0
26398,'2018/10/03 20:13:51:421',28,0.491572,0.474084,0.451519,0.425552,0.398026,0.370767,0.345414,0.32327,0.305202,0.291596,0.282358,0.276979,0.000003,0.000766,0.001578,0,1,0,0,0,0,0,0,0,0,0
26399,'2018/10/03 20:13:51:467',28,0.482903,0.461965,0.437006,0.410914,0.385893,0.36313,0.34286,0.324776,0.308574,0.294383,0.282906,0.27519,0.000003,0.000682,0.001586,0,1,0,0,0,0,0,0,0,0,0
26400,'2018/10/03 20:13:51:525',28,0.506778,0.48713,0.461588,0.431898,0.400015,0.367944,0.337576,0.310544,0.28811,0.271082,0.259767,0.253981,0.000004,0.001263,0.001608,0,1,0,0,0,0,0,0,0,0,0
26401,'2018/10/03 20:13:51:572',28,0.487326,0.464564,0.435669,0.403196,0.369894,0.338407,0.310988,0.28928,0.274174,0.265769,0.263422,0.265891,0.000005,0.000589,0.001622,0,1,0,0,0,0,0,0,0,0,0
26402,'2018/10/03 20:13:51:618',28,0.438255,0.416608,0.39006,0.361623,0.334265,0.310468,0.291892,0.279203,0.272089,0.269433,0.269623,0.270914,0.000002,0.000926,0.001608,0,1,0,0,0,0,0,0,0,0,0
26403,'2018/10/03 20:13:51:676',28,0.463267,0.440739,0.412648,0.381833,0.35119,0.323285,0.30004,0.282541,0.270983,0.26476,0.262664,0.263166,0.000001,0.001261,0.001582,0,1,0,0,0,0,0,0,0,0,0
26404,'2018/10/03 20:13:51:723',28,0.479135,0.458836,0.433099,0.404206,0.374591,0.346549,0.321995,0.302265,0.288013,0.279194,0.275149,0.274749,0.000002,0.00068,0.001585,0,1,0,0,0,0,0,0,0,0,0
26405,'2018/10/03 20:13:51:769',28,0.477708,0.453316,0.423218,0.390751,0.359314,0.331904,0.310727,0.296947,0.290605,0.290699,0.29543,0.302537,0.000002,0.000686,0.001582,0,1,0,0,0,0,0,0,0,0,0
26406,'2018/10/03 20:13:51:827',28,0.458172,0.447371,0.433081,0.416057,0.39717,0.377341,0.357481,0.338423,0.320878,0.305388,0.292306,0.281788,0.000002,0.000543,0.001591,0,1,0,0,0,0,0,0,0,0,0
26407,'2018/10/03 20:13:51:873',28,0.479402,0.462702,0.441116,0.416209,0.389702,0.363301,0.338538,0.316643,0.298455,0.284382,0.274414,0.26818,0.000003,0.001294,0.001598,0,1,0,0,0,0,0,0,0,0,0
26408,'2018/10/03 20:13:51:920',28,0.411672,0.391373,0.369435,0.349799,0.334915,0.325173,0.319073,0.314039,0.30756,0.298213,0.286197,0.273205,0.000003,0.000385,0.001575,0,1,0,0,0,0,0,0,0,0,0
26409,'2018/10/03 20:13:51:967',28,0.468585,0.446699,0.419082,0.388296,0.357057,0.327906,0.30293,0.283544,0.270381,0.263284,0.261407,0.263403,0.000001,0.000439,0.001547,0,1,0,0,0,0,0,0,0,0,0
26410,'2018/10/03 20:13:52:025',28,0.498923,0.472321,0.439902,0.405211,0.371461,0.341134,0.315861,0.296509,0.283345,0.276163,0.274312,0.276658,0.000003,0.001135,0.001546,0,1,0,0,0,0,0,0,0,0,0
26411,'2018/10/03 20:13:52:071',28,0.44316,0.422507,0.396614,0.368021,0.339381,0.313138,0.29124,0.274933,0.264669,0.260119,0.2603,0.263769,0.000001,0.000373,0.001524,0,1,0,0,0,0,0,0,0,0,0
26412,'2018/10/03 20:13:52:117',28,0.485692,0.462576,0.432957,0.39922,0.363973,0.329778,0.2989,0.273107,0.253525,0.240584,0.234036,0.233054,0.000002,0.000428,0.001517,0,1,0,0,0,0,0,0,0,0,0
26413,'2018/10/03 20:13:52:175',28,0.463799,0.431273,0.394736,0.360019,0.331382,0.310772,0.297908,0.291008,0.287781,0.286249,0.285145,0.283848,0.000004,0.00088,0.00154,0,1,0,0,0,0,0,0,0,0,0
26414,'2018/10/03 20:13:52:222',28,0.475155,0.456681,0.43384,0.408791,0.383403,0.359017,0.336426,0.316038,0.298136,0.283078,0.27136,0.263503,0.000003,0.000405,0.00154,0,1,0,0,0,0,0,0,0,0,0
26415,'2018/10/03 20:13:52:268',28,0.498909,0.475468,0.445755,0.412416,0.378265,0.345966,0.317734,0.295115,0.278867,0.268936,0.264553,0.264408,0.000002,0.001238,0.001528,0,1,0,0,0,0,0,0,0,0,0
26416,'2018/10/03 20:13:52:326',28,0.474873,0.457834,0.436036,0.411249,0.38538,0.360266,0.337483,0.31819,0.303041,0.292157,0.285162,0.281285,0.000002,0.000662,0.001507,0,1,0,0,0,0,0,0,0,0,0
26417,'2018/10/03 20:13:52:373',28,0.457761,0.441233,0.420179,0.396385,0.371762,0.348138,0.327069,0.309695,0.296659,0.288091,0.283655,0.282649,0.000002,0.000397,0.001492,0,1,0,0,0,0,0,0,0,0,0
26418,'2018/10/03 20:13:52:419',28,0.47244,0.451914,0.426314,0.398203,0.370182,0.344529,0.322921,0.306273,0.294704,0.287633,0.28398,0.282421,0.000002,0.00053,0.001508,0,1,0,0,0,0,0,0,0,0,0
26419,'2018/10/03 20:13:52:477',28,0.423622,0.410467,0.394209,0.376443,0.358639,0.341982,0.327332,0.315276,0.306188,0.300253,0.297429,0.297377,0.000001,0.000689,0.00152,0,1,0,0,0,0,0,0,0,0,0
26420,'2018/10/03 20:13:52:524',28,0.489346,0.469463,0.444177,0.415663,0.386243,0.358117,0.333134,0.312608,0.297224,0.287023,0.281478,0.279635,0.000006,0.001047,0.00154,0,1,0,0,0,0,0,0,0,0,0
26421,'2018/10/03 20:13:52:570',28,0.490566,0.472546,0.450362,0.426348,0.402662,0.380937,0.362055,0.346111,0.332554,0.320462,0.308882,0.29715,0.000006,0.001069,0.001555,0,1,0,0,0,0,0,0,0,0,0
26422,'2018/10/03 20:13:52:616',28,0.447103,0.428258,0.406436,0.384249,0.363354,0.344412,0.327533,0.312848,0.300835,0.292216,0.287511,0.286558,0.000002,0.000611,0.001538,0,1,0,0,0,0,0,0,0,0,0
26423,'2018/10/03 20:13:52:675',28,0.512309,0.480954,0.443137,0.403629,0.366988,0.336842,0.315367,0.303085,0.298951,0.300729,0.305533,0.310426,0.000008,0.001298,0.00155,0,1,0,0,0,0,0,0,0,0,0
26424,'2018/10/03 20:13:52:721',28,0.416175,0.396797,0.373203,0.348259,0.324816,0.305301,0.291386,0.283796,0.282282,0.28575,0.292512,0.300614,0.000004,0.000471,0.001544,0,1,0,0,0,0,0,0,0,0,0
26425,'2018/10/03 20:13:52:767',28,0.493356,0.467045,0.435195,0.401567,0.369603,0.341894,0.319906,0.303981,0.293574,0.287611,0.284838,0.28409,0.000002,0.000936,0.001545,0,1,0,0,0,0,0,0,0,0,0
26426,'2018/10/03 20:13:52:826',28,0.488164,0.45435,0.415158,0.376246,0.342281,0.316201,0.299064,0.290377,0.288645,0.291898,0.298016,0.304866,0.000003,0.000607,0.001546,0,1,0,0,0,0,0,0,0,0,0
26427,'2018/10/03 20:13:52:872',28,0.419963,0.403691,0.383623,0.361906,0.340623,0.321488,0.305636,0.293534,0.285037,0.279528,0.276139,0.273965,0.000002,0.000325,0.001528,0,1,0,0,0,0,0,0,0,0,0
26428,'2018/10/03 20:13:52:918',28,0.454872,0.441559,0.424691,0.405707,0.386053,0.366995,0.349473,0.334037,0.320848,0.309751,0.300392,0.292346,0.000001,0.000662,0.00151,0,1,0,0,0,0,0,0,0,0,0
26429,'2018/10/03 20:13:52:977',28,0.467167,0.450414,0.429278,0.40566,0.381484,0.358447,0.337822,0.320343,0.306194,0.295092,0.286433,0.279474,0.000002,0.000525,0.001491,0,1,0,0,0,0,0,0,0,0,0
26430,'2018/10/03 20:13:53:023',28,0.473565,0.442213,0.406203,0.371108,0.341519,0.320142,0.30745,0.301928,0.3008,0.300975,0.299938,0.296338,0.000001,0.000607,0.001455,0,1,0,0,0,0,0,0,0,0,0
26431,'2018/10/03 20:13:53:069',28,0.471825,0.452586,0.428259,0.400991,0.372979,0.346195,0.322166,0.301853,0.285629,0.273361,0.264555,0.258533,0.000001,0.000333,0.001453,0,1,0,0,0,0,0,0,0,0,0
26432,'2018/10/03 20:13:53:128',28,0.431148,0.414394,0.393103,0.369116,0.344387,0.320758,0.299756,0.282453,0.269377,0.260523,0.255417,0.253251,0.000001,0.000525,0.001456,0,1,0,0,0,0,0,0,0,0,0
26433,'2018/10/03 20:13:53:174',28,0.513952,0.486699,0.453444,0.418072,0.384351,0.355354,0.333044,0.318078,0.309859,0.306812,0.306798,0.307584,0.000007,0.001263,0.001498,0,1,0,0,0,0,0,0,0,0,0
26434,'2018/10/03 20:13:53:220',28,0.451134,0.422925,0.396425,0.377062,0.365484,0.35803,0.349378,0.335878,0.317768,0.299121,0.285629,0.281483,0.000003,0.001332,0.001516,0,1,0,0,0,0,0,0,0,0,0
26435,'2018/10/03 20:13:53:267',28,0.402328,0.381608,0.356519,0.330129,0.30537,0.284586,0.269222,0.259715,0.255574,0.255627,0.258352,0.262213,0.000003,0.000329,0.001519,0,1,0,0,0,0,0,0,0,0,0
26436,'2018/10/03 20:13:53:325',28,0.453803,0.438201,0.418393,0.396122,0.373245,0.351529,0.332452,0.317056,0.305857,0.298829,0.295454,0.29483,0.000004,0.001143,0.001523,0,1,0,0,0,0,0,0,0,0,0
26437,'2018/10/03 20:13:53:371',28,0.448104,0.425836,0.398256,0.368315,0.339008,0.31297,0.292142,0.277572,0.269363,0.266765,0.268399,0.27254,0.000002,0.000713,0.001509,0,1,0,0,0,0,0,0,0,0,0
26438,'2018/10/03 20:13:53:418',28,0.458062,0.434306,0.404451,0.371373,0.338092,0.307412,0.28159,0.2621,0.249511,0.243496,0.24296,0.246268,0.000001,0.000467,0.001494,0,1,0,0,0,0,0,0,0,0,0
26439,'2018/10/03 20:13:53:476',28,0.494086,0.46534,0.430318,0.393157,0.357867,0.327723,0.304829,0.289923,0.28244,0.2808,0.282834,0.286258,0.000003,0.00067,0.001504,0,1,0,0,0,0,0,0,0,0,0
26440,'2018/10/03 20:13:53:522',28,0.432305,0.410524,0.384034,0.355865,0.328805,0.304956,0.285509,0.270746,0.26025,0.253235,0.248888,0.246617,0.000001,0.000448,0.001479,0,1,0,0,0,0,0,0,0,0,0
26441,'2018/10/03 20:13:53:569',28,0.426256,0.408675,0.387387,0.364746,0.342743,0.322703,0.305232,0.290371,0.277885,0.267543,0.259271,0.253148,0.000001,0.000528,0.001456,0,1,0,0,0,0,0,0,0,0,0
26442,'2018/10/03 20:13:53:627',28,0.48371,0.432445,0.381751,0.34143,0.314565,0.297977,0.285708,0.273325,0.260561,0.250911,0.248624,0.255093,0.000001,0.000435,0.001454,0,1,0,0,0,0,0,0,0,0,0
26443,'2018/10/03 20:13:53:673',28,0.47968,0.448868,0.415542,0.384824,0.359215,0.338573,0.321292,0.305883,0.292027,0.28058,0.272706,0.268794,0.000002,0.000531,0.001457,0,1,0,0,0,0,0,0,0,0,0
26444,'2018/10/03 20:13:53:720',28,0.477411,0.443991,0.403451,0.360784,0.320885,0.287803,0.264187,0.250996,0.247524,0.251705,0.260636,0.271182,0.000002,0.001813,0.001463,0,1,0,0,0,0,0,0,0,0,0
26445,'2018/10/03 20:13:53:777',28,0.454645,0.428775,0.400858,0.375088,0.353602,0.336789,0.324399,0.316496,0.31355,0.315653,0.321509,0.328105,0.000005,0.000867,0.001473,0,1,0,0,0,0,0,0,0,0,0
26446,'2018/10/03 20:13:53:824',28,0.475871,0.457519,0.434249,0.408124,0.381337,0.355961,0.333717,0.315802,0.302798,0.294656,0.29077,0.290116,0.000006,0.000997,0.001497,0,1,0,0,0,0,0,0,0,0,0
26447,'2018/10/03 20:13:53:871',28,0.483301,0.455049,0.421841,0.388174,0.357854,0.333393,0.315828,0.304903,0.299473,0.297929,0.298535,0.299639,0.000004,0.000439,0.001487,0,1,0,0,0,0,0,0,0,0,0
26448,'2018/10/03 20:13:53:917',28,0.469728,0.458078,0.443269,0.426024,0.406846,0.386277,0.365169,0.344695,0.326051,0.31004,0.296861,0.286236,0.000004,0.001058,0.001495,0,1,0,0,0,0,0,0,0,0,0
26449,'2018/10/03 20:13:53:975',28,0.510401,0.484207,0.452503,0.418908,0.386595,0.35781,0.333704,0.314474,0.299715,0.288812,0.281236,0.27664,0.000005,0.000896,0.001525,0,1,0,0,0,0,0,0,0,0,0
26450,'2018/10/03 20:13:54:021',28,0.453508,0.422528,0.388661,0.357397,0.332045,0.313321,0.299995,0.290116,0.282142,0.275481,0.270354,0.267233,0.000002,0.001095,0.001513,0,1,0,0,0,0,0,0,0,0,0
26451,'2018/10/03 20:13:54:068',28,0.402259,0.373823,0.34425,0.319225,0.301765,0.291741,0.286701,0.283477,0.279773,0.27504,0.270343,0.267442,0.000001,0.000828,0.001514,0,1,0,0,0,0,0,0,0,0,0
26452,'2018/10/03 20:13:54:126',28,0.471815,0.426106,0.377571,0.334616,0.301751,0.279312,0.265002,0.256145,0.251314,0.250533,0.254168,0.261446,0.000001,0.000646,0.00151,0,1,0,0,0,0,0,0,0,0,0
26453,'2018/10/03 20:13:54:172',28,0.464734,0.441538,0.41247,0.380336,0.348008,0.318047,0.2924,0.27222,0.257813,0.248736,0.243988,0.24227,0.000001,0.000374,0.001484,0,1,0,0,0,0,0,0,0,0,0
26454,'2018/10/03 20:13:54:219',28,0.424944,0.408554,0.387434,0.363179,0.337535,0.312228,0.288803,0.268486,0.252095,0.240005,0.232155,0.228114,0.000001,0.00036,0.001473,0,1,0,0,0,0,0,0,0,0,0
26455,'2018/10/03 20:13:54:277',28,0.459228,0.430433,0.395716,0.358916,0.323212,0.290772,0.262831,0.240065,0.222993,0.212174,0.208092,0.210811,0,0.000342,0.001449,0,1,0,0,0,0,0,0,0,0,0
26456,'2018/10/03 20:13:54:323',28,0.466808,0.448014,0.424158,0.397305,0.369631,0.343165,0.319573,0.300013,0.285072,0.274783,0.268718,0.266126,0.000001,0.00045,0.001438,0,1,0,0,0,0,0,0,0,0,0
26457,'2018/10/03 20:13:54:370',28,0.478236,0.442356,0.407652,0.379811,0.35894,0.341304,0.323166,0.304041,0.287261,0.277591,0.27766,0.285656,0.000003,0.000558,0.00145,0,1,0,0,0,0,0,0,0,0,0
26458,'2018/10/03 20:13:54:428',28,0.452824,0.425235,0.392118,0.357735,0.326085,0.300238,0.281891,0.271226,0.267071,0.267308,0.269435,0.271136,0.000001,0.000354,0.001437,0,1,0,0,0,0,0,0,0,0,0
26459,'2018/10/03 20:13:54:475',28,0.435292,0.412688,0.386462,0.360506,0.338099,0.321273,0.310534,0.304989,0.302806,0.30187,0.300421,0.297511,0.000001,0.001149,0.001436,0,1,0,0,0,0,0,0,0,0,0
26460,'2018/10/03 20:13:54:521',28,0.479163,0.440306,0.403365,0.375885,0.359322,0.349689,0.340906,0.328852,0.313805,0.299986,0.292611,0.294277,0.000002,0.000396,0.001402,0,1,0,0,0,0,0,0,0,0,0
26461,'2018/10/03 20:13:54:567',28,0.469285,0.449588,0.425757,0.400701,0.377164,0.357273,0.34222,0.332158,0.326288,0.323134,0.320921,0.317972,0.000003,0.000601,0.001386,0,1,0,0,0,0,0,0,0,0,0
26462,'2018/10/03 20:13:54:625',28,0.479369,0.447004,0.410848,0.376637,0.348285,0.327143,0.312225,0.301193,0.291647,0.282167,0.272729,0.264394,0.000001,0.000282,0.00138,0,1,0,0,0,0,0,0,0,0,0
26463,'2018/10/03 20:13:54:671',28,0.471147,0.433905,0.393903,0.357158,0.326417,0.301507,0.281019,0.264061,0.250952,0.242607,0.239281,0.239745,0.000002,0.001124,0.001344,0,1,0,0,0,0,0,0,0,0,0
26464,'2018/10/03 20:13:54:718',28,0.449076,0.429707,0.404969,0.376906,0.347709,0.319485,0.294034,0.272689,0.256215,0.244798,0.238101,0.235383,0.000001,0.000697,0.001334,0,1,0,0,0,0,0,0,0,0,0
26465,'2018/10/03 20:13:54:776',28,0.462501,0.445956,0.4253,0.402521,0.379555,0.357997,0.338902,0.322699,0.309242,0.297969,0.288125,0.279004,0.000003,0.001248,0.001347,0,1,0,0,0,0,0,0,0,0,0
26466,'2018/10/03 20:13:54:822',28,0.475763,0.444485,0.408867,0.374632,0.346423,0.32687,0.316252,0.312794,0.313463,0.314983,0.314778,0.311554,0.000004,0.001001,0.001351,0,1,0,0,0,0,0,0,0,0,0
26467,'2018/10/03 20:13:54:869',28,0.457295,0.428455,0.398511,0.372985,0.354404,0.341939,0.332511,0.322786,0.311065,0.298197,0.2871,0.281181,0.000004,0.000641,0.001365,0,1,0,0,0,0,0,0,0,0,0
26468,'2018/10/03 20:13:54:927',28,0.475091,0.445169,0.4105,0.375601,0.343684,0.316294,0.293675,0.275563,0.26193,0.253293,0.250407,0.253577,0.000003,0.001229,0.001373,0,1,0,0,0,0,0,0,0,0,0
26469,'2018/10/03 20:13:54:973',28,0.500003,0.470498,0.443201,0.422637,0.407491,0.392228,0.371079,0.341965,0.308044,0.276119,0.252986,0.241942,0.000004,0.000748,0.001381,0,1,0,0,0,0,0,0,0,0,0
26470,'2018/10/03 20:13:55:020',28,0.495984,0.463752,0.427296,0.391929,0.361223,0.336499,0.317259,0.30222,0.290408,0.281769,0.277045,0.277042,0.000003,0.000462,0.001391,0,1,0,0,0,0,0,0,0,0,0
26471,'2018/10/03 20:13:55:066',28,0.476017,0.450806,0.419927,0.386937,0.355359,0.328159,0.307346,0.293756,0.287037,0.285843,0.288174,0.291798,0.000002,0.000668,0.0014,0,1,0,0,0,0,0,0,0,0,0
26472,'2018/10/03 20:13:55:124',28,0.478596,0.458532,0.432941,0.403917,0.373663,0.344241,0.317378,0.294327,0.275811,0.26202,0.252675,0.247121,0.000002,0.001002,0.001409,0,1,0,0,0,0,0,0,0,0,0
26473,'2018/10/03 20:13:55:171',28,0.470998,0.445641,0.417864,0.391933,0.370104,0.352315,0.336904,0.321928,0.306433,0.291077,0.27785,0.269063,0.000001,0.00069,0.001369,0,1,0,0,0,0,0,0,0,0,0
26474,'2018/10/03 20:13:55:217',28,0.509619,0.469702,0.422913,0.376026,0.335069,0.304248,0.285351,0.277736,0.278851,0.285094,0.292781,0.298964,0.000002,0.001298,0.001365,0,1,0,0,0,0,0,0,0,0,0
26475,'2018/10/03 20:13:55:275',28,0.470981,0.443813,0.410717,0.375573,0.342119,0.313384,0.291313,0.276625,0.268904,0.266884,0.26882,0.27288,0.000002,0.000842,0.00136,0,1,0,0,0,0,0,0,0,0,0
26476,'2018/10/03 20:13:55:322',28,0.484143,0.452943,0.417832,0.383959,0.354679,0.331111,0.312638,0.297971,0.286212,0.277382,0.272247,0.27158,0.000001,0.000391,0.001342,0,1,0,0,0,0,0,0,0,0,0
26477,'2018/10/03 20:13:55:368',28,0.474641,0.447691,0.417393,0.387353,0.359364,0.333941,0.311481,0.293068,0.280247,0.27394,0.273347,0.275757,0.000001,0.00115,0.001344,0,1,0,0,0,0,0,0,0,0,0
26478,'2018/10/03 20:13:55:426',28,0.462018,0.440069,0.413324,0.384946,0.358009,0.335017,0.317558,0.30613,0.30018,0.298327,0.298715,0.299424,0.000004,0.000841,0.001369,0,1,0,0,0,0,0,0,0,0,0
26479,'2018/10/03 20:13:55:473',28,0.486577,0.465105,0.437745,0.406821,0.37484,0.344215,0.317019,0.294779,0.278358,0.267914,0.262952,0.262451,0.000003,0.000811,0.00136,0,1,0,0,0,0,0,0,0,0,0
26480,'2018/10/03 20:13:55:519',28,0.484543,0.461141,0.432347,0.401329,0.371195,0.344522,0.32302,0.307363,0.297216,0.291453,0.28848,0.286625,0.000002,0.001226,0.001375,0,1,0,0,0,0,0,0,0,0,0
26481,'2018/10/03 20:13:55:577',28,0.48057,0.460501,0.435113,0.406674,0.377549,0.349908,0.325489,0.305425,0.290183,0.279603,0.273012,0.269415,0.000004,0.000682,0.001399,0,1,0,0,0,0,0,0,0,0,0
26482,'2018/10/03 20:13:55:623',28,0.451532,0.433799,0.412505,0.39016,0.368897,0.350152,0.334594,0.32228,0.312937,0.306234,0.301926,0.299836,0.000003,0.0009,0.001408,0,1,0,0,0,0,0,0,0,0,0
26483,'2018/10/03 20:13:55:670',28,0.467491,0.453184,0.434622,0.413109,0.39011,0.367113,0.345506,0.326458,0.310823,0.299084,0.291333,0.287283,0.000004,0.000765,0.001423,0,1,0,0,0,0,0,0,0,0,0
26484,'2018/10/03 20:13:55:716',28,0.51464,0.490402,0.460323,0.42755,0.395256,0.366199,0.342363,0.324753,0.313349,0.307237,0.304863,0.304378,0.000008,0.001243,0.001455,0,1,0,0,0,0,0,0,0,0,0
26485,'2018/10/03 20:13:55:774',28,0.486975,0.462209,0.431406,0.39773,0.364386,0.334177,0.309168,0.290476,0.278232,0.27171,0.269561,0.270134,0.000005,0.001172,0.001468,0,1,0,0,0,0,0,0,0,0,0
26486,'2018/10/03 20:13:55:821',28,0.474577,0.448632,0.416999,0.383327,0.35108,0.323005,0.300784,0.284936,0.274953,0.269618,0.267402,0.266849,0.000004,0.000401,0.001449,0,1,0,0,0,0,0,0,0,0,0
26487,'2018/10/03 20:13:55:867',28,0.5101,0.473176,0.429101,0.383708,0.342403,0.30925,0.286405,0.273972,0.270281,0.272499,0.277383,0.282023,0.000004,0.00094,0.001464,0,1,0,0,0,0,0,0,0,0,0
26488,'2018/10/03 20:13:55:925',28,0.466013,0.440664,0.409573,0.376217,0.34398,0.31569,0.293296,0.277736,0.268986,0.266216,0.268029,0.272705,0.000003,0.000763,0.001456,0,1,0,0,0,0,0,0,0,0,0
26489,'2018/10/03 20:13:55:972',28,0.425964,0.41735,0.406332,0.39377,0.380538,0.367414,0.354984,0.343592,0.333326,0.324055,0.315496,0.307306,0.000003,0.000678,0.001446,0,1,0,0,0,0,0,0,0,0,0
26490,'2018/10/03 20:13:56:018',28,0.4743,0.449223,0.41842,0.385343,0.353395,0.325424,0.303354,0.287982,0.279007,0.275231,0.274906,0.276141,0.000002,0.000728,0.001449,0,1,0,0,0,0,0,0,0,0,0
26491,'2018/10/03 20:13:56:076',28,0.450707,0.425382,0.394375,0.361198,0.329269,0.301421,0.279568,0.264551,0.256179,0.25341,0.254631,0.257986,0.000002,0.000512,0.001447,0,1,0,0,0,0,0,0,0,0,0
26492,'2018/10/03 20:13:56:123',28,0.458327,0.436567,0.409019,0.378168,0.346662,0.317006,0.291293,0.270992,0.256837,0.248807,0.246213,0.247856,0.000001,0.00044,0.001435,0,1,0,0,0,0,0,0,0,0,0
26493,'2018/10/03 20:13:56:169',28,0.499117,0.474198,0.442851,0.408028,0.372792,0.339936,0.311661,0.289371,0.273589,0.264013,0.259679,0.259203,0.000001,0.000652,0.001439,0,1,0,0,0,0,0,0,0,0,0
26494,'2018/10/03 20:13:56:227',28,0.486714,0.4666,0.440879,0.411653,0.381196,0.351704,0.32508,0.30275,0.28556,0.273737,0.266941,0.264368,0.000003,0.001102,0.001461,0,1,0,0,0,0,0,0,0,0,0
26495,'2018/10/03 20:13:56:274',28,0.5069,0.470209,0.426502,0.381635,0.341016,0.308683,0.286719,0.275106,0.272022,0.274468,0.279068,0.282845,0.000002,0.000456,0.001474,0,1,0,0,0,0,0,0,0,0,0
26496,'2018/10/03 20:13:56:320',28,0.466401,0.439953,0.407693,0.373391,0.34069,0.312541,0.290803,0.276066,0.267719,0.264247,0.263652,0.263931,0.000002,0.000501,0.001487,0,1,0,0,0,0,0,0,0,0,0
26497,'2018/10/03 20:13:56:367',28,0.463591,0.440847,0.412833,0.382607,0.353164,0.326995,0.30576,0.290134,0.279843,0.273873,0.270783,0.269067,0.000002,0.000798,0.001484,0,1,0,0,0,0,0,0,0,0,0
26498,'2018/10/03 20:13:56:425',28,0.408677,0.396812,0.382277,0.366707,0.351677,0.338448,0.327794,0.319922,0.314511,0.310839,0.307985,0.305041,0.000001,0.000596,0.001483,0,1,0,0,0,0,0,0,0,0,0
26499,'2018/10/03 20:13:56:471',28,0.468082,0.439953,0.40529,0.367939,0.331771,0.300136,0.275438,0.258868,0.250365,0.248764,0.252115,0.258097,0.000001,0.00072,0.001477,0,1,0,0,0,0,0,0,0,0,0
26500,'2018/10/03 20:13:56:518',28,0.481507,0.467265,0.448452,0.426092,0.40137,0.375545,0.349865,0.325481,0.303379,0.284321,0.26881,0.257079,0.000003,0.000573,0.001492,0,1,0,0,0,0,0,0,0,0,0
26501,'2018/10/03 20:13:56:576',28,0.5029,0.470262,0.430683,0.388993,0.349852,0.317013,0.292791,0.27782,0.271136,0.27055,0.273208,0.276239,0.000001,0.000375,0.001476,0,1,0,0,0,0,0,0,0,0,0
